Departamento:,Provincia:,Municipio:,Ciudad/localidad:,Distrito:,Distrito municipal:,DM Otro:,UV:,Barrio:,Institución:,Otro:,Fecha:,Turno:,Técnico 1:,Técnico 2:,Supervisor:,_id,_uuid,_submission_time,_index
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,94,15 de agosto,Municipio,,2023-02-12 00:00:00,Mañana,,,Romina escalante,218735192,373a0786-e141-4580-a69e-a507cce3fe30,2023-02-12 15:13:54,759
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Distrito 7,DM 7,,,Cochabambita,Municipio,,2023-02-12 00:00:00,Mañana,Miriam Rodríguez Cardozo,María Claudia Medina paz,Mariela alvis,218735202,36bce954-70f2-4c77-9272-8afce8efa22f,2023-02-12 15:13:58,760
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,Robles,Municipio,,2023-02-12 00:00:00,Mañana,,,1 Ruzan Soleto 2 Ronald virraroel,218735206,6b7d19ca-9b41-4cb3-b8e9-75f9ba10409b,2023-02-12 15:14:00,761
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,,Vernanos,Municipio,,2023-02-12 00:00:00,Mañana,Victoria lopez,,Supervisores Dr Juan Carlos jancoDr felix choque,218735208,d2b52bd6-2d2e-4cf4-a288-ccef497a8d3b,2023-02-12 15:14:00,762
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Carlos,Municipio,,2023-02-12 00:00:00,Mañana,,,Doctor Flores,218735218,ce11c492-c609-4992-a6ef-c69e02300d86,2023-02-12 15:14:04,763
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,226,San  Jose,Municipio,,2023-02-12 00:00:00,Mañana,,,Ruzan Soto,218735247,dcf0afe1-50d2-45ed-835f-1ef5875a38c0,2023-02-12 15:14:15,764
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,194,Potrerito,Municipio,,2023-02-12 00:00:00,Mañana,,Estela -faustina,,218735274,308ed2a8-37a7-4153-bb18-77ffac5c1c07,2023-02-12 15:14:21,765
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,9,DM 7,,96,Cochabamba,Municipio,,2023-02-12 00:00:00,Mañana,Mariela Alvis,,Miriam Rodríguez,218735275,de797ac6-da28-4d28-9914-cf3453dcc238,2023-02-12 15:14:21,766
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,DM6,DM 6,,153,España,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218735372,1d1eea75-6b06-4970-8128-63244de0d64e,2023-02-12 15:14:46,767
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Banzer,SEDES,,2023-02-12 00:00:00,mañana,Dayana Álvarez,Juanita Arce,,218735422,d5e65f0c-f6c7-4750-90e7-fc7b7d3b3f9e,2023-02-12 15:15:10,768
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,Jhaly Soliz,Nicole Sanchez,Supervisores  Dra. Georgeli Fernandez  Dra. Lurdes montaño Tecnico Lic.  yovana florez mendoza,218735423,0e01f160-e689-48ec-8ca6-5a96482e62e9,2023-02-12 15:15:11,769
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,100,Banzer,Municipio,,2023-02-12 00:00:00,Mañana,Madeleine,Marlene,Me re Eder,218735425,e815aa7c-b184-4b12-9a9a-21a4bbff0d36,2023-02-12 15:15:12,770
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,Noche,,,,218735436,bb3cb9b1-5c4e-4433-b63f-7d253f8c48d7,2023-02-12 15:15:26,771
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,143,Venezuela,SEDES,,2023-02-12 00:00:00,Mañana,Nabor siles,Sandy Gutiérrez,Karen,218735438,1c1baf21-9ebf-4883-86ae-d5fc0496c0eb,2023-02-12 15:15:27,772
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,94MZ25,3 lagunas,Municipio,,2023-02-12 00:00:00,,,,Romina Escalante,218735444,24c8b3fc-dde9-408f-9f40-e82063861a14,2023-02-12 15:15:31,773
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,94,3 lagunas,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra Romina Escalante,218735446,edc7c7c9-002d-48b5-a0e0-bb5ba0f7ecb7,2023-02-12 15:15:34,774
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Monterrey,SEDES,,2023-02-12 00:00:00,Mañana,,,Dra Camacho Dr Flores,218735449,7c1b9212-e5a9-44cb-8387-ac303746dd52,2023-02-12 15:15:35,775
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,85,Monterrey,SEDES,,2023-02-12 00:00:00,Mañana,,,Dra Camacho Dr Flores,218735450,810db705-e6a8-4fc4-a2d7-d80a43bdaf50,2023-02-12 15:15:35,776
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Lourdes Montaño,218735453,e2c2d60c-f8b1-43f3-9beb-a86c7a63a116,2023-02-12 15:15:38,777
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,79,Nuevo progreso,Municipio,,2023-02-12 00:00:00,Mañana,,,,218735464,aab3a1e5-4e0a-4816-88f6-804bca0cb792,2023-02-12 15:15:46,778
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,Municipio,,2023-02-12 00:00:00,Mañana,Henry Soliz,Karen Calizaya,Karen duri,218735478,5fdd4b04-5abe-49a5-acee-fdfc50a9fef3,2023-02-12 15:15:53,779
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,85,Monterrey,Municipio,,2023-02-12 00:00:00,Mañana,,,Dr Walmart,218735486,b9aa723a-412c-4dbd-ab4c-a184a2cd2c56,2023-02-12 15:15:59,780
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,Juan cruz,218735506,3abe4e1f-8fff-4a50-b31f-bda3e2f827cb,2023-02-12 15:16:22,781
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Lourdes Montaño,218735507,343cca6f-3d02-4951-afbd-84bc2b4dc10c,2023-02-12 15:16:22,782
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,,,,Ronald Willy villarroel,218735552,f45424e8-359c-41b3-a00f-33943b9b0a8f,2023-02-12 15:16:43,783
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,San  José,Municipio,,2023-02-12 00:00:00,Mañana,,,Ruzan Soto,218735554,7d23df4a-7e7c-452c-95da-8f105e3634f8,2023-02-12 15:16:43,784
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,100,Banzer,Municipio,,2023-02-12 00:00:00,Mañana,Madeleine,Marlene,Mercedes,218735586,bd6256fe-0fdb-4e39-a8dc-7fd9ab701cc6,2023-02-12 15:16:50,785
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,85,24 de julio,Municipio,,2023-02-12 00:00:00,Mañana,,,Dr Flores Dra Camacho,218735591,ad13cc82-8faa-4880-82c1-302b7323e221,2023-02-12 15:16:51,786
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,,Vernanos,Municipio,,2023-02-12 00:00:00,Mañana,Victoria,,,218735616,0d037e8b-9b56-4657-b71e-dd40d90b5091,2023-02-12 15:16:56,787
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,195,15de diciembre,Municipio,,2023-02-12 00:00:00,Mañana,,2,,218735623,af339f28-6a41-4c6b-873c-15b8e8748347,2023-02-12 15:16:57,788
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,Lourdes Montaño,218735625,96fe6d09-5075-4404-9854-ba79f6f072fb,2023-02-12 15:16:58,789
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,SEDES,,2023-02-12 00:00:00,Mañana,Victoria López,Feliz choque,Juan Carlos janco,218735681,a55ce4dc-eb57-4f42-8f78-1ffeab6cf89c,2023-02-12 15:17:07,790
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,Nicole Sanchez,Jhaly Soliz,Supervisores  Dra. Georgeli Fernandez  Dra. Lurdes montaño Tecnico Lic.  yovana florez mendoza,218735715,4c543419-6c73-4582-9fae-f9f76b32cdfd,2023-02-12 15:17:12,791
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Juan cruz,218735739,286a31c5-05b3-4c8f-823a-7933a75ead8d,2023-02-12 15:17:17,792
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,195,,Municipio,,2023-02-12 00:00:00,,,1,,218735743,82514153-cb81-46d4-937f-be33663f668a,2023-02-12 15:17:17,793
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,79,San silvestre,Municipio,,2023-02-12 00:00:00,Mañana,1,,,218735755,72635a12-9b71-464c-8d2a-ccacb5797556,2023-02-12 15:17:19,794
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,194,Potrerito,Municipio,,2023-02-12 00:00:00,Mañana,,Estela - faustina,,218735766,bc42e347-72e9-463e-9f6a-92ca55ba5c81,2023-02-12 15:17:20,795
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Banzer,SEDES,,2023-02-12 00:00:00,Mañana,Fabiola Picha Mamani,Fabiola Picha Mamani,Mercedes Vallejos,218735777,d7176d50-9a2f-41dd-a4a5-21eb98ef3369,2023-02-12 15:17:22,796
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Dm 7,DM 7,,,La paz,Municipio,,2023-02-12 00:00:00,Mañana,,,Romina escalante,218735802,aef4dcb4-4aee-4bd7-8e83-2513413d8347,2023-02-12 15:17:27,797
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,78,Universitario,Otro,,2023-02-12 00:00:00,Mañana,Daniela Quimpe,Liliana Bruno,Georgeli Fernandez,218735901,b07954b0-45c7-4a2d-822a-ddd2baf13126,2023-02-12 15:17:46,798
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,DM6,DM 6,,153,España,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218735931,ff4aaaf9-bbf2-4a28-9f6c-b2f09ed53638,2023-02-12 15:17:56,799
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218735938,e407254c-c7c0-4fe4-831b-7261c36f0682,2023-02-12 15:18:03,800
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,100,Banzer,Municipio,,2023-02-12 00:00:00,Mañana,Madeleine,Marlene,Mercedes,218735943,6d30dccf-0941-4964-8adb-be80bd2c97f7,2023-02-12 15:18:06,801
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,79,Cree,Municipio,,2023-02-12 00:00:00,Mañana,,,Mara rejane,218735951,734ca931-dc96-44d2-9e2a-92a379127f52,2023-02-12 15:18:15,802
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Banzer,SEDES,,2023-02-12 00:00:00,mañana,Dayana Álvarez,Juanita Arce,Isabel Vallejos,218735954,3432e6a6-6ea5-415e-9269-8a82c5bbc20d,2023-02-12 15:18:17,803
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,Municipio,,2023-02-12 00:00:00,Mañana,Kely ortiz,Karen duri,Karen duri,218735961,792d6616-592f-4a60-8ade-f13008f143f1,2023-02-12 15:18:23,804
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Ronald Willy villarroel,218735966,8a8f6f5c-88d8-484c-b307-7190f157bb52,2023-02-12 15:18:28,805
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Distrito 7,DM 7,,10,San José,Municipio,,2023-02-12 00:00:00,Mañana,,,Ronald Willy Villarroel,218735969,3d25cd17-0bdb-48d9-b957-b219ae4cd2e9,2023-02-12 15:18:32,806
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,Lourdes Montaño,218735990,22449a4f-ed89-452c-ae55-212647d4e1fa,2023-02-12 15:18:41,807
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,,,,,218736059,f74b7585-81b8-4903-b61b-ac4580a90338,2023-02-12 15:18:58,808
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,98,,Municipio,,2023-02-12 00:00:00,Mañana,FARIH MENDEZ,,Romina Escalante,218736072,c8b8e2ae-9a20-4e60-9f2c-f0e41fac1a31,2023-02-12 15:19:03,809
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Juan cruz,218736109,1f7616be-27c8-4f64-986e-881ba9912639,2023-02-12 15:19:20,810
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,100,Banzer,Municipio,,2023-02-12 00:00:00,,Madeleine,Marlene,Mercedes,218736112,dea2531c-79ba-4471-9176-68c082968f29,2023-02-12 15:19:22,811
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,Lourdes Montaño,218736113,3d06b449-ae05-4bfa-9d46-84a1f08bf14b,2023-02-12 15:19:22,812
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,San Jorge,Municipio,,2023-02-12 00:00:00,Mañana,Jhaly Soliz,Nicole Sanchez,Supervisores  Dra. Georgeli Fernandez  Dra. Lurdes montaño Tecnico Lic.  yovana florez mendoza,218736137,a7c8b9f5-8d26-4909-9478-50466a48ed27,2023-02-12 15:19:32,813
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,9,DM 7,,96,Cochabamba,Municipio,,2023-02-12 00:00:00,Mañana,Mariela Alvis,,Miriam Rodríguez,218736159,a844ed77-1c2d-4842-957b-ca4a40ff8139,2023-02-12 15:19:45,814
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218736163,342bdc71-a39d-4c46-86c7-9d10ad988842,2023-02-12 15:19:46,815
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,98,15 de agosto,Municipio,,2023-02-12 00:00:00,Mañana,,,Romina escalante,218736208,7e828e35-2543-470b-84b9-7b46e7738493,2023-02-12 15:19:57,816
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,Lourdes Montaño,218736245,f5fdca59-86b1-4f67-be4e-8337ef91af0b,2023-02-12 15:20:12,817
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,94,3 lagunas,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra Romina Escalante,218736279,b4ab8e72-dfc0-4a96-bd6d-aa7182195e83,2023-02-12 15:20:23,818
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Banzer,SEDES,,2023-02-12 00:00:00,mañana,Dayana Álvarez,Juanita Arce,Isabel Vallejos,218736294,63fcbdcc-65bd-4779-bf91-a6782d81cbf0,2023-02-12 15:20:25,819
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,97,6 de febrero,Municipio,,2023-02-12 00:00:00,Dia,,,,218736309,2bcc8e24-ca88-41c2-ac3c-f8af2005ddc7,2023-02-12 15:20:31,820
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,SEDES,,2023-02-12 00:00:00,,,,,218736310,57866ef6-d5f8-48af-9bde-9978124cefb3,2023-02-12 15:20:31,821
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,DM6,DM 6,,153,España,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218736312,518e77ae-fd0e-4232-9a85-4f2c1531ea2a,2023-02-12 15:20:32,822
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,334,El remanso,SEDES,,2023-02-12 00:00:00,Mañana,Rosicela Mamani laura,Iver aro ascuy,Ana cruz,218736314,f74f5b8d-8823-4b89-a5ed-7de71c88216b,2023-02-12 15:20:32,823
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,79,San silvestre,Municipio,,2023-02-12 00:00:00,Mañana,1,,,218736334,95ac22b2-f856-4c50-b8f3-d1e4e874b3ca,2023-02-12 15:20:41,824
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,,218736339,883da635-d932-4b29-94ad-06bf5efe12c9,2023-02-12 15:20:44,825
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Carlos moya,Municipio,,2023-02-12 00:00:00,Mañana,,,Doctor Flores,218736346,b61a2354-4450-471c-90a9-7d70af54f93b,2023-02-12 15:20:47,826
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,100,Banzer,Municipio,,2023-02-12 00:00:00,Mañana,Madeleine,Marlene,Mercedes,218736349,1749dfaa-a84a-42ca-a6ac-b5d28b48d5a3,2023-02-12 15:20:49,827
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,79,Nuevo progreso,Municipio,,2023-02-12 00:00:00,Mañana,,,,218736367,decbd9e3-965d-4edc-ac79-e6555d20c6d0,2023-02-12 15:20:57,828
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218736404,26d9c101-e007-4a6e-8e5f-5869a3506965,2023-02-12 15:21:14,829
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,,218736414,aff19828-2dc9-4a0f-a50c-ce22c1d477dd,2023-02-12 15:21:18,830
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Lourdes Montaño,218736425,c2d02da9-a95c-4f87-90eb-e572ae8565de,2023-02-12 15:21:22,831
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,100,Banzer 27 de ceptoembre,SEDES,,2023-02-12 00:00:00,Mañana,Fabiola Picha Mamani,Soledad quispe,Mercedes Miranda,218736448,810aee46-114f-41a4-9434-2bb32bd62143,2023-02-12 15:21:44,832
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Lourdes montaño,218736450,63dedd81-814a-4e5d-9432-303ace294903,2023-02-12 15:21:45,833
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Monterrey,SEDES,,2023-02-12 00:00:00,Mañana,,,Dra Camacho,218736455,91048d68-7866-4be9-9aad-ffd3f2567df6,2023-02-12 15:21:48,834
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Monterrey,SEDES,,2023-02-12 00:00:00,Mañana,,,Dra Camacho Dr Flores,218736457,939610d8-7155-4c37-b096-3b0e3c2d9b73,2023-02-12 15:21:49,835
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Lourdes Montaño,218736465,f8b1b883-af0e-435a-a6c6-b9b651e0a760,2023-02-12 15:21:52,836
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,194,Potrerito,Municipio,,2023-02-12 00:00:00,Mañana,,Estela -faustina,,218736467,c01e976d-da8c-4def-b5f9-a735a0bba104,2023-02-12 15:21:52,837
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,9i,15 de agosto,Municipio,,2023-02-12 00:00:00,Mañana,FARIH MÉNDEZ,,Romina Escalante,218736469,954bda95-2f15-466b-85ea-ad9c5a66e504,2023-02-12 15:21:53,838
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,79,San silvestre,Municipio,,2023-02-12 00:00:00,Mañana,1,,,218736565,de6522f7-7ca2-4115-82bd-09946f66483a,2023-02-12 15:22:34,839
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218736569,41b9ef88-6538-4af0-872b-4a7068c491d0,2023-02-12 15:22:40,840
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Lourdes Montaño,218736579,b169ed59-9a15-4280-88b7-e04f6db44ea7,2023-02-12 15:22:49,841
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,San Jorge,Municipio,,2023-02-12 00:00:00,Mañana,Nicole Sanchez,Jhaly Soliz,Supervisores  Dra. Georgeli Fernandez  Dra. Lurdes montaño Tecnico Lic.  yovana florez mendoza,218736592,500c243a-8472-44ba-8150-22d9a490fd41,2023-02-12 15:22:58,842
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,334,El remanso,SEDES,,2023-02-12 00:00:00,Mañana,Rosicela Mamani laura,Iver aro ascuy,Ana cruz,218736594,632e30c9-05b9-4bad-b8ad-86a5b8fb1b3d,2023-02-12 15:23:00,843
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218736597,41b9ef88-6538-4af0-872b-4a7068c491d0,2023-02-12 15:23:01,844
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Lourdes montaño,218736599,62a2e252-d986-4823-aa86-3044afc6f110,2023-02-12 15:23:02,845
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,9,DM 7,,,Cochabamba,Municipio,,2023-02-12 00:00:00,Mañana,Mariela Alvis,,Miriam Vasquez,218736604,104a6b2f-c51a-4e77-ab74-8d0e2b33fc58,2023-02-12 15:23:11,846
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,78,Universitario,Otro,,2023-02-12 00:00:00,,Daniela Quimpe,Liliana Bruno,Georgeli Fernandez,218736606,f03baa29-c14e-452f-ba6f-1fdbbd00ff54,2023-02-12 15:23:12,847
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,San  José,Municipio,,2023-02-12 00:00:00,Mañana,,,Ruzan Sotoq,218736614,90d4ab6d-b1dd-4163-9a04-4be727266095,2023-02-12 15:23:19,848
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,,,,,218736619,18d3496a-1347-4067-941d-25b4c17cf643,2023-02-12 15:23:21,849
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Lourdes Montaño,218736667,dde30ba1-aa98-4f54-ab50-df57d9ea7e14,2023-02-12 15:23:40,850
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,,,334,Policial,Municipio,,2023-02-12 00:00:00,Mañana,,Yoselin Villafuerte,Ana cruz,218736668,f56ef158-098a-4fb5-8aad-3817b796841a,2023-02-12 15:23:40,851
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Distrito 7,DM 7,,,,Municipio,,2023-02-12 00:00:00,,,,,218736687,7b753ca8-cf55-4456-8ead-5dd82944c286,2023-02-12 15:23:54,852
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Juan cruz,218736688,bd1c0159-6849-4063-8cbf-5722c657e0e6,2023-02-12 15:23:54,853
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,79,San silvestre,Municipio,,2023-02-12 00:00:00,Mañana,1,,,218736690,d9b81d64-2d17-49e0-8789-3be2451245ce,2023-02-12 15:23:57,854
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218736692,8ddf5b0d-9d5a-4480-b035-d0e4104f474b,2023-02-12 15:23:58,855
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,18,Venezuela,Municipio,,2023-02-12 00:00:00,Mañana,Leidy laura vallejos,Bella Lud Vaca,,218736694,995472ee-1b8f-4bfd-b3fa-6ac595249bba,2023-02-12 15:24:01,856
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,85,Monterrey,SEDES,,2023-02-12 00:00:00,Mañana,,,Dra Camacho Dr Flores,218736699,a98ff7bb-4a15-42a4-b541-31ead8fab3d9,2023-02-12 15:24:04,857
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Lourdes Montaño,218736702,f4ca9f59-45c5-4140-b561-6153bed64414,2023-02-12 15:24:09,858
